1,R' U' F R' F' R2 U R B' R' B
1,L U F' L F L2 U' L' B L B'
1,L U2 L2 B L B' U2 L' B L B'
1,R' U2 R2 B' R' B U2 R B' R' B
1,B U' B2 D' F R' F' D B2 U B'
1,L' B2 R2 B R' B L U2 B' R' B
1,F' U F2 D B' R B D' F2 U' F
1,R B2 L2 B' L B' R' U2 B L B'
1,L R' F R U2 F' U2 F' U2 F U2 L'
1,L R' F' L' U2 F U2 F U2 F' U2 R
1,L U F' L F L2 B' U' B L U' L'
1,R' U' F R' F' R2 B U B' R' U R
1,R' U' F R' F' R2 B U' L U L' B'
1,L U F' L F L2 B' U R' U' R B
1,L U F' L F L2 B2 R B R' U' B
1,R' U' F R' F' R2 B2 L' B' L U B'
1,R2 B2 L' B R' B2 L2 U L' U B' R'
1,L2 B2 R B' L B2 R2 U' R U' B L
1,L R' F R U2 B' R2 F' R2 B U2 L'
1,L R' F' L' U2 B L2 F L2 B' U2 R
2,B L' B' L U L2 F' L' F U' L'
2,F' L F L' U' L2 B L B' U L
2,B' R' B U2 F' U2 F U2 B' R B
2,F R F' U2 B U2 B' U2 F R' F'
2,L U L' B' R' U' F R' F' R2 B
2,L' U' L F R U B' R B R2 F'
2,L B' R2 F' R F2 R' F R2 B L'
2,L' F R2 B R' B2 R B' R2 F' L
2,R U2 L' B L U2 L' B' L U2 R'
2,L2 F2 R' F2 L' F R2 U2 R' F' L'
2,L2 B2 R B2 L B' R2 U2 R B L
2,R B R' U L U' L' R U B' U' R'
2,R' F' R U' L' U L R' U' F U R
2,L F L' U' B U L U2 F' U L' B'
2,L' B' L U F' U' L' U2 B U' L F
2,B U B' R' U R B2 L' B' L U' B'
2,L F U2 R' F R F2 L' U B' U B
2,B' U R B' R' B2 L2 F' L' F U' L'
2,F U2 B' R B2 U2 B' R' B U2 B' F'
2,F2 D B' R' B D' F' R U2 R' U' F'
2,B2 D' F R F' D B R' U2 R U B
2,B L B2 D2 F R D F2 D B U' R2
2,F' L' F2 D2 B' R' D' B2 D' F' U R2
2,B2 U L' D' R2 D' B' R' D2 L2 F' L'
2,F2 U' L D R2 D F R D2 L2 B L
3,B' F R F' U2 F R B' R B2 F'
3,L F2 L2 U2 L F L' U2 L2 F2 L'
3,R' F2 R2 U2 R' F R U2 R2 F2 R
3,B' U' R' U R B R B U B' U' R'
3,L U2 L F' L' F U F U F' U L'
3,F' L' U B' U B U' B' U2 B L F
3,F U R U' R' F' R B U B' U' R'
3,B L U L' U' B' R' U' F' U F R
3,L F R U2 R' U F' L' U B' U B
3,B' R B L' B R' B2 L U2 L' B L
3,R B R' U2 R B2 L' B R' B L B'
3,F R' F' R U F D B' R' B D' F'
3,F U F' L' U L2 D R' F' R D' L'
3,L F' L' F U2 L' B' R' U2 R B L
3,R2 D L' B' L D' R' U' R' F' U F
3,L U L' B' U' B' D' F R' F' D B2
3,R' F' U F U' R2 D L' B' L D' R'
3,R' U2 R B L F U2 F2 L F L2 B'
3,R U2 R' F' U F2 D B' R B D' F'
3,R' F2 L F L2 U2 L F R B U2 B'
3,L' D' R B R' D L2 U L' B' U2 B
3,B L U L' B' R2 D' L F' L' D R2
3,F2 D B' R' B D' F2 L' B' U B L
3,B F2 D2 B2 R' B2 D2 F L F L2 B'
3,B' D2 F2 R' F2 D2 B2 F' L F L2 B'
4,L R' F' R U2 R' F' L F' L2 R
4,F R2 F2 U2 F R' F' U2 F2 R2 F'
4,B' R2 B2 U2 B' R' B U2 B2 R2 B
4,L U F U' F' L' F' L' U' L U F
4,B' U2 B' R B R' U' R' U' R U' B
4,R B U' L U' L' U L U2 L' B' R'
4,R' U' F' U F R F' L' U' L U F
4,L' B' U' B U L F U R U' R' F'
4,B' R' F' U2 F U' R B U' L U' L'
4,L F' L' B L' F L2 B' U2 B L' B'
4,F' L' F U2 F' L2 B L' F L' B' L
4,F D B' R B D' F' U' R' F R F'
4,R' F R F' U' R' D' L F L' D R
4,B' R B R' U2 B L F U2 F' L' B'
4,F2 D' B L B' D F U F R U' R'
4,B' U' B L U L D R' F R D' L2
4,R B U' B' U' R D L' B L D' R2
4,F R U' R' U F2 D' B L B' D F
4,F U2 F' L' B' R' U2 R2 B' R' B2 L
4,F' U2 F R U' R2 D' L F' L' D R
4,F R2 B' R' B2 U2 B' R' F' L' U2 L
4,R2 D' L F L' D R2 B L U' L' B'
4,L' R2 D2 L2 F L2 D2 R' B' R' B2 L
4,F R2 B' R' B' D2 F2 L F2 D2 B2 F'
4,L D2 R2 F R2 D2 L2 R B' R' B2 L
5,B' F R B' R2 B R B' R B2 F'
5,B' R2 F R F' R U' R' U R B
5,L' U B L' B' L B' U2 B U L
5,R' F' L' U2 L F R' F R F' R
5,L R2 D2 L D2 L' R F' L' F R
5,F' L' U' L U L' U L F R U' R'
5,F D' F L F L' F' D F' R' F' R
5,R' F R' F2 U' F U R2 U' B U2 B'
5,B' U2 B U' L2 U F' L F L' U' L2
5,B2 U' B' R B R' U B2 U' L U2 L'
5,L' U2 R B U B2 R B R' U' L R'
5,R' U L U' R U2 L2 B L B2 U B
5,L U' F U R B U' B' R' F' U2 L'
5,B2 R' U F' U' F R B2 U' L U2 L'
5,B2 F2 L' F L' B' U2 L' B L' B2 F
5,R' U' R2 U2 B' D B U2 B2 D' B2 R'
5,F2 D L D' F D L' D' F2 R' F' R
5,R' D' F2 D F L' R2 U2 L R' U F
5,F' L' D F2 U F2 D' L' B L2 B' F
5,R' F' U B2 F' D2 F' D2 B2 F' U R
5,F2 L2 R2 B2 R' B2 L' R2 F L' F R
5,L' R' F2 L' B' R U2 R' B L2 F' R
5,F' L2 B L2 F L2 B2 R B' R' B2 L2
5,F D R' B2 R' D' R D B2 R D' F'
5,F R' F R' D2 L2 B2 L2 D2 R F2 R
6,L R' F' L F2 L' F' L F' L2 R
6,L F2 R' F' R F' U F U' F' L'
6,B U' L' B L B' L U2 L' U' B'
6,F' L F' L' F2 R U' B U' B' R'
6,R B R' U2 L U' L' U2 R B' R'
6,F R B U2 B' R' F R' F' R F'
6,F U F R' D R' D' R2 F' U' F'
6,B' R B R' U' B L U2 L' U' B'
6,F R' D' R' D2 L B2 L' D' R2 F'
6,B U B' U' B' U' R U B2 U' B' R'
6,B' F U' B U R U' B' U B R' F'
6,R B U' B2 U' B2 U B L' B2 L R'
6,L' B L F L' B' U R U' L R' F'
6,R' U' R B R B2 L' B2 L R' U B'
6,L2 U L F' L' F U' L2 U B' U2 B
6,L2 F L U R U' L' F' L2 F R' F'
6,F R2 F' R2 B R2 B' R' B R' U2 B'
6,B2 U' B L U' L' B' U B2 L U2 L'
6,B' F D' R' D B2 F' L U2 L' U' B'
6,F' U B2 L U B' L' B U' L' B2 F
6,L' F2 L2 R2 B2 F' R F' L2 R B2 L
6,R' F R' B R2 F2 U2 F2 R2 B' R2 F'
6,R' D' F L2 F D F' D' L2 F' D R
6,R2 B F' U2 L2 B D2 B' L' F L' B'
6,B' F' D2 L' B U2 B' L D2 B U2 F
7,F' U2 F U F' U L' U' L U F
7,L R' F L F L' F L F2 L2 R
7,B L' B' U B L B' U2 F U F'
7,B F' L2 F L2 B' L2 B L B' L
7,B F' U' F2 R' F' R2 U' R' U2 B'
7,B L F U' R' F R F2 U L' B'
7,L' U' F R2 D B' D' R2 F' U2 L
7,B U' R' U' R2 B' R' B2 U' B' U' B'
7,R B' R B R' B L U L' U B' R'
7,L' B' U' B U2 B L' B' L2 F U' F'
7,R' F R' F' R2 U2 B' F R B R' F'
7,B2 U B L' B L2 U L' U2 R B2 R'
7,R' D2 L U' F U F' U L' D2 U' R
7,B U2 B' R' U F2 L F L' U' F R
7,B D L B2 U F U' B2 F' L' D' B'
7,F U L2 R' D2 R' D2 L2 R' U R' F'
7,L' D F' D' L2 B L2 D F D' B' L
7,B L2 D' B R' U' R U B' D L2 B'
7,L' B R2 B2 U2 B U2 L2 B R2 B' L'
7,L' B L2 F2 R' D R F2 L2 B' U L
7,F R2 F' D2 B' F L2 D2 B R F' R
7,F D2 U' B2 U L U2 B2 D2 R U' F
7,F' U2 B' D2 L' B U2 B' L D2 B F
7,L' B' U2 B2 R2 F' L2 D2 F R2 B' L'
7,F' D2 B2 L2 F2 U2 B D2 B R F' R
8,F U2 F' U L' U' L U' F U' F'
8,R' U R U B U2 B' U2 R' U2 R
8,B' F R' B' R' B R' B' R2 B2 F'
8,L' R B2 R' B2 L B2 L' B' L B'
8,L' U' L' B2 D' B' D B' L U L
8,F' L F' L' F L' B' U' B U' L F
8,B' R B R2 F R U R' U' R' F' R2
8,R' B' F R' F' R2 F R2 F' R' B R
8,B L U L' U2 L' B L B2 R' U R
8,F' L' U' L U2 B L U L' U' B' F
8,R U R B' R D' R' D R' B U' R'
8,R B U' L B' U' B U B L' B2 R'
8,L U L' B2 U' R' U R2 B R' U' B
8,R' F' L2 R U' L U' R' F2 L F' R
8,L2 F' L' F L' B' R' U2 R2 B' R' B2
8,B' R B L B2 L2 B2 R' B2 L2 B2 L'
8,F L2 F' L' U2 L F2 R' F' L2 R F'
8,R2 F2 L F2 R F' L2 U' L U' F R
8,B2 R B R' U' B' F2 D2 B' D2 B' F2
8,L R' F2 R F D' L2 U' L2 D F L'
8,B U L' U' L2 D' B2 U2 B2 D L' B'
8,R' U' B2 F D2 F D2 B2 F U' F R
8,L' B' R B' L2 R F2 L B2 L2 R2 F2
8,R' D2 U L2 U' B' U2 L2 D2 F' U R'
8,R D2 L2 B2 R2 U2 L' D2 L' F' R F'
9,L' U' B' U B U' L U' L' U2 L
9,L U L' U' L' B L2 U L' U' B'
9,B U2 B2 F R' B R' B' R B F'
9,B L2 F' L D' L' D L' F L' B'
9,L' U R B L' B' D' B' D L2 R'
9,L F' L2 B L' D2 B D2 B2 L2 F
9,L F' U' F2 U' F2 U F L' F' U F
9,B' R B2 L' B R' B2 L U' L U' L'
9,R' F' L U L' U' F L' R B L B'
9,L' B L U' B D' U B U' B' D B'
9,L F U2 R' F R F2 L F' L' F L'
9,B L U' L' B F' L' B' L F U B'
9,L' U' L B U2 F U F' L' U2 L B'
9,F' L' U' L2 U2 B L B' U2 L' U' F
9,R B2 U B' U B R B' R' U2 B2 R'
9,L' U2 F R F' L B F U2 B' R' F'
9,F' L D' L' D' B2 D B' L B' D F
9,B' R' U R2 B2 L' B2 R' B L2 U' L'
9,R F R' U R F' L2 D' B' D L2 R'
9,B D' L B2 L F' L' B2 F L' D B'
9,L B R2 B' L2 U2 B' U2 B2 R2 B' L
9,L F2 R2 F2 L2 B R2 B R2 B' L R2
9,L' B' D L2 F U' F' U' L2 D' B2 L
9,F2 L2 B' R2 B2 F L' F L' B R2 B2
9,B L D' B2 U' R' U2 R B2 D L2 B'
10,B U L U' L' U B' U B U2 B'
10,B' U' B U B L' B2 U' B U L
10,L' U2 L2 R' F L' F L F' L' R
10,L' B2 R B' D B D' B R' B L
10,L2 R D' B D B L B' R' U' L
10,B' R B2 L' B D2 R D2 R2 B2 L
10,B' R U R2 U R2 U' R' B R U' R'
10,L' U' L' B L B' L2 F' L' F2 U' F'
10,B2 R B U B U' B' R' B2 L' B' L
10,L F' L2 B L' F L2 B' U B' U B
10,B2 U2 B' L B L' U' L U' B' L' B'
10,R B L' B L B' R' F R B' R' F'
10,B U B' L' U2 R' U' R B U2 B' L
10,R' U2 L F2 U F2 U' F' R' F' L' R2
10,F' L2 U' L U' L' F' L F U2 L2 F
10,B2 R B R2 U2 R B L F' L F L2
10,F' R' F U' F' R B2 D L D' B2 F
10,B U' F2 U R' D' L2 D' L' D2 R B'
10,R' U' F U' R' F' L D F2 D' L' R2
10,L' B2 D' B2 U2 B D B' U2 L2 U' L'
10,B' L' F2 L B2 U2 L U2 L2 F2 L B'
10,B' R2 F2 R2 B2 L' F2 L' F2 L B' F2
10,R2 B2 L F2 L2 R' B R' B L' F2 L2
10,L' B' D L2 U F U2 F' L2 D' B2 L
10,F' L' U2 F R' F D2 R' B2 D2 R2 F'
11,B' F2 R F' R F R2 F' R B F'
11,F R U R' U' R B' R B R2 F'
11,L' B' U' B2 L' B' L2 U' L' U2 L
11,L' U2 F' U' F2 R' F' R2 U' L R'
11,L' U2 L U F R B U B' R' F'
11,R' F2 L' R2 B L' B' L2 R2 F2 R
11,L' B' R2 D' R' D2 B' D' B2 L R'
11,F2 D B' R' B D' F' R U R' F'
11,L2 B2 R B2 L B L' B R' B2 L2
11,B U2 R' F2 D' L' D F2 R U' B'
11,F R2 B2 D2 B D2 R F' R2 B R'
11,L' R U B U' B U B2 U' B2 L R'
11,B L U' L2 U2 L2 U L2 U L U' B'
11,B' U2 B U' L2 U F U' F2 L' F L'
11,F2 U R' F' R F' R' F' R F2 U' F2
11,L2 U' L2 B L' B' L' B L' B' U L2
11,R B' R' B' R2 B2 U2 B U2 B R2 B2
11,F' L' B U L U' L' B' U2 L U F
11,R U2 F R2 U' R2 U R2 U F' U R'
11,B' R' U2 F R B' R2 F' R' B R' B
11,B2 L2 B R B' L2 R' B2 U' L U' L'
11,R2 F2 R F2 L' R2 B L' B R' B2 L2
11,F D' R B' F2 R B R' F2 R' D F'
11,F2 L2 R2 B' R' B L2 R' F2 L' U2 L
11,L2 F' L2 F R' F' D2 R2 B' R2 D2 R
12,L R2 F' R F' R' F2 R F' L' R
12,R' F' U' F U F' L F' L' F2 R
12,B L U L2 B L B2 U B U2 B'
12,B U2 R U R2 F R F2 U B' F
12,F R2 B F2 L' B L B2 F2 R2 F'
12,B L F2 D F D2 L D L2 B' F
12,R B U' B' R2 D' L F L' D R
12,R2 D' L F L' D R F' U' F R
12,L' U2 F R2 D B D' R2 F' U L
12,L F2 R2 D2 R D2 F' R F2 L' F
12,B F' U' L' U L' U' L2 U L2 B' F
12,L' B' U B2 U2 B2 U' B2 U' B' U L
12,L U2 L' U B2 U' R' U R2 B R' B
12,B2 U B2 L' B L B L' B L U' B2
12,R B L' U' B' U B L U2 B' U' R'
12,F2 L B L' B' F L' F U2 B' U2 B
12,R' F R B R' F2 L F' L' F2 R B'
12,R' F2 U F U' L U F' U' L' F2 R
12,B U2 L R B U B' U' L' R' U2 B'
12,L F U2 R' F' L F2 R F L' F L'
12,F D' R F U2 F' R' F U2 F' D F'
12,R2 B2 R' U2 R' U2 R B2 R2 F R F'
12,L2 B2 L' F' L B2 F L2 U B' U B
12,R2 B2 F2 L F L' B2 F R2 B U2 B'
12,F' U2 R' F2 D R2 U' R2 D' R U' F
13,L U F U' F2 L' F U F U' F'
13,B U' F' U B' U' L' U' L U F
13,F' L' B L F L' B2 U' B U L
13,B U B' L R2 F R F' L' U' R
13,B2 R B R2 U2 R U' B L U L'
13,R B U B2 D' B U' B' D B R'
13,F' U2 F U F' U F2 U R U' R' F'
13,B U R' U R U B U2 B' R B' R'
13,B' R B' R' B' U B2 U' B' R B2 R'
13,F R' F' R U2 R U2 B U B' U' R'
13,B' U' B2 L' B' L2 F' L F L' U' L'
13,L' F' L U' L' F L U F R' F' R
13,R B U2 L' U2 L U L' U L B' R'
13,L U2 L2 B L B' U' B' R' U' R B
13,L B' U2 B U2 B L2 B2 U' B U L
13,L' F D2 B' F' U' B U F D2 F' L
13,B2 L' D' B' U' B D L B2 L' U L
13,B2 D F' L2 F D' B' U' L U' L' B'
13,L' B' U' B U' L' D' R B2 R' D L2
13,R' D F' R2 U L' U' L R2 F D' R
13,L F2 D R2 F' R2 F R2 F D' F L'
13,L' R2 D B2 U B U' B D' R2 U2 L
13,L' D' B R2 D B D' B' R2 B' D L
13,R B R' F2 D' L' D F2 R U2 B' R'
13,F' L' U2 F R2 D B' D' R2 F' L F
14,B' U' R' U R2 B R' U' R' U R
14,L' U R U' L U B U B' U' R'
14,R' U F U F' U' R F' L F L'
14,R B L' B' R' B L2 U L' U' B'
14,L' U' L B' F2 R' F' R B U F'
14,L2 F' L' F2 U2 F' U L' B' U' B
14,L F' L F L U' L2 U L F' L2 F
14,R U B U' B' U2 R' U2 R' F R F'
14,R' F R F' U2 R U' R' U2 F' U F
14,L U L2 B L B2 R B' R' B U B
14,F' U2 F2 U F2 U F2 U' R U' R' F'
14,B R B' U B R' B' U' R' F R F'
14,F' L' U2 B U2 B' U' B U' B' L F
14,B' U2 B2 L' B' L U L F U F' L'
14,R B2 R' U2 L U' L2 B' L B' U' B2
14,F' U2 F R2 U R' F' U' F R U' R2
14,L F U' R U' R2 F' L F2 R F2 L2
14,B R' D2 L R U L' U' R' D2 R B'
14,F' R U' B2 F' L F L' B2 U R' F
14,F R2 D U B R B' R' D' U' R2 F'
14,L2 B D L U L' D' B' L2 B U' B'
14,B' R2 D' F2 R F2 R' F2 R' D R' B
14,B D L' F2 D' L' D L F2 L D' B'
14,R B U2 R' F2 D' L D F2 R B' R'
14,F' L' F R2 D B D' R2 F' U2 L F
15,B U L U' L2 B L B2 R' U2 R
15,L' B' R' U R B L U F U2 F'
15,F U F' U L' B' R' U2 R B L
15,L U2 L' B2 R B R2 U' R U B
15,B U2 B2 U' B2 L U' L' B2 U B
15,B' D' F R' F' D B2 L U L' B'
15,R' F' U F R' D' L F' L' D R2
15,F R2 D L B2 L' D2 R D R F'
15,B' R' U' R U B2 U B' U B U2 B'
15,B' U2 B U B' R U B U' B' R' B
15,R' F' U L' U L U2 L' U2 L F R
15,R B R' F R B' U' B U B' R' F'
15,B' U2 B U L U' L' B' R' U R B
15,L B D' L U L' D L' U' L B' L'
15,F U' F2 D' U' L' U L D F2 U F'
15,B D' L2 U L U' L2 D B' L' U L
15,B R U' B2 U' R' U R B2 U R' B'
15,R' B' D B2 L U L' U' B2 D' B R
15,F' L' U B2 D' B U' B' D B2 L F
15,B F2 D' L D F2 R B' U' B R' B'
15,L' U' L2 F2 R' F D F' D' R F2 L'
15,F' L2 B2 D' B' D2 L' D' L2 B' L F
15,R B R' F2 D' L D F2 R B' U' R'
15,F' L2 D2 B2 D B2 D L' F L2 U L
15,F U' L D2 B2 U2 R U B2 D2 U' F
16,L' U' B' U B2 L' B' L2 F U2 F'
16,B L F U' F' L' B' U' R' U2 R
16,R' U' R U' B L F U2 F' L' B'
16,L' U2 L2 U F' D F' D' F2 U' L'
16,F R U' R' F D B' R B D' F2
16,L D R' F R D' L2 B' U' B L
16,R' F2 D' B' L2 B D2 F' D' F' R
16,L F U F' U' L2 U' L U' L' U2 L
16,L U2 L' U' L F' U' L' U L F L'
16,F R U' B U' B' U2 B U2 B' R' F'
16,B2 R B R' B U B' R' U' R U' B
16,B' F U' B U F' R B L' B' L R'
16,F' L' F R' F' L U L' U' L F R
16,L' U2 L R B U' F U' F' U2 B' R'
16,B2 D B' U B D' B2 U' B' R B R'
16,L' R D' B' D L B' U B2 U' B' R'
16,R' U' R2 B' R F R' B R2 F' U R
16,L' U' L B D' L2 U L' U' L2 D B'
16,L' F' U L2 U F U' F' L2 U' F L
16,L' U' L2 F R' F2 L' F2 R2 U R' F'
16,R B U' L2 D L' U L D' L2 B' R'
16,L' R2 D B' D' R2 F' L U L' F L
16,B U B2 R2 F R' D' R D F' R2 B
16,R B2 D2 L2 D' L2 D' B R' B2 U' B'
16,R' U B' D2 L2 U2 F' U' L2 D2 U R'
17,R B' R' B U2 B U' L U' L' B'
17,F' L F L' U2 L' U B' U B L
17,L F U2 F2 U' L' U L F U2 L'
17,B' R' U2 R2 U B U' B' R' U2 B
17,R U B L' U' B U L U' B2 R'
17,R F' U2 B L' U2 L B' U2 F R'
17,F' R U2 L' B U2 B' L U2 R' F
17,B L' B' L2 R' F L F' L' F' L' R
17,L' B L B2 F R' B' R B R B F'
17,L' U' B U L U' L' B2 U' B U L
17,B U L' U' B' U B L2 U L' U' B'
17,F R' F' U B' F R2 B U R U' F'
17,R' F R U' L R' F2 L' U' F' U R
17,R B L B U B' L' U B U2 B2 R'
17,B L' B' L U B F' D L' D' B' F
17,L' B L B' U' L' R D' B D L R'
17,L U' F' L F L R D' B D L R'
17,B' U R B' R' B' F' D L' D' B' F
17,B U B' R' U L' R2 D B' D' L R'
17,L' U' L F U' B F2 D' L D B' F
17,B L U' L' U B2 F D' R D B F'
17,R2 B2 L' B' L B' R F R F2 U2 F
17,F2 L2 B L B' L F' R' F' R2 U2 R'
17,R B U R' F2 D' L' D F2 R B' R'
17,F' L' U' F R2 D B D' R2 F' L F
18,B' R' U' R U' B U2 B L' B' L
18,B L U L' U B' U2 B' R B R'
18,L F R U2 R' U2 R U2 R' F' L'
18,R' F' L' U2 L U2 L' U2 L F R
18,F R U' B U' B' R' F' L' U2 L
18,R' U2 R B L F U F' U L' B'
18,L U2 L' B' R' F' U' F U' R B
18,F' L' U B' U B L F R U2 R'
18,B U2 B' R' F' U2 F R B U2 B'
18,R B U2 L' B L B2 R' F' U2 F
18,F R' F' R U R U' B U B' U' R'
18,L U F U' R U' R' F' L' B' U B
18,R' U' F' U L' U L F R B U' B'
18,F' U' F R B L U L' U B' U' R'
18,R B U' B2 R B R' U' R' F' U2 F
18,L' B' U B2 L' B' L U L F U2 F'
18,B L' B' L2 U L' B' U2 B L U2 L'
18,L2 R D' B D L R' B' U2 B U L
18,L F L F2 R' F2 L' R2 U2 R' F' L'
18,L R2 D F D L R' D' B' D' L2 R'
18,F R B R2 D2 F L2 D F' D R F'
18,F' L' B' L2 D2 F' R2 D' F D' L' F
18,B2 F' L F R2 F2 D2 F L' F R2 B2
18,L F' D' L D' B2 L' D2 F2 R' F' L'
18,R' F D R' D B2 R D2 F2 L F R
19,L U2 F' L' U' L U F2 U2 F' L'
19,R' U2 F R U R' U' F2 U2 F R
19,L U2 L' B' R' U F' U2 F R B
19,R' U2 R B L U' F U2 F' L' B'
19,R B2 U L' U' B' U L B' U' R'
19,L' B2 U' R U B U' R' B U L
19,L' R B R B R' B' L R2 F R F'
19,L' R B' L' B' L B L2 R' F' L' F
19,B U L U' L2 B' U' B U L U' B'
19,B' U' R' U R2 B U B' U' R' U B
19,L B' R' U' R U B U2 F U2 F' L'
19,R' B L U L' U' B' U2 F' U2 F R
19,B U L' U' F' L2 B' F U' B L B'
19,B' U' R U F R2 B F' U B' R' B
19,L' R D B D' L R F R F' U' R
19,L' R D B D' L R' U' B' R B R'
19,L' R D' B' D L R' U B L' B' L
19,L' R D' B' D L' R' F' L' F U L'
19,L' R2 D B' D' L R' U' R' F' U F
19,R B2 U2 B' U' L B U' B' L' B' R'
19,L' B2 U2 B U R' B' U B R B L
19,F R F' L2 D' B D L2 F U' R' F'
19,F' L' F R2 D B' D' R2 F' U L F
19,R2 B2 L F' L D2 L2 B2 L F L' R2
19,L2 B2 R' F R' D2 R2 B2 R' F' L2 R
20,B F L F2 U2 F2 U2 F2 U2 L' B' F'
20,L' R' F' L2 U2 L2 U2 L2 U2 F L R
20,L' R' F' U2 L2 U2 L2 U2 L2 F L R
20,B F L U2 F2 U2 F2 U2 F2 L' B' F'
20,B L U L' B' L R2 D' F' D L' R2
